C1,C2,C3,C4,C5,C6,C7,C8,Type
990270330,4225184,188257685,907128988,0,6192616,279797563,10591, Flaky
1028874316,4392967,195757029,935605817,0,6401552,289763598,11374, Flaky
1060336269,4511115,201878616,957302870,0,6545051,297730918,11996, Flaky
1071344451,4568780,204030526,965800219,0,6605322,301859617,12228, Flaky
1079469822,4620236,205625094,972331987,0,6652768,304870961,12395, Flaky
1092728344,4685385,208231257,981577469,0,6707791,309432191,12670, Flaky
1112449315,4820885,212116340,998530485,0,6834917,316828279,13081, Flaky
1121613087,4873746,213933944,1006618806,0,6892264,320211889,13286, Flaky
1153383142,5029859,220220219,1032947769,0,7111321,330382934,13982, Flaky
1187332106,5175821,226945013,1058456012,0,7311681,340092862,14721, Flaky
748793180,3097535,142433767,666150356,0,4729916,206876929,6467, Flaky
753212968,3124627,143240500,671570596,0,4762734,209595740,6515, Flaky
760422930,3159975,144530766,677989011,0,4813027,212417970,6609, Flaky
764539239,3176880,145280396,681241891,0,4839021,213651086,6658, Flaky
814026830,3366612,154734670,717139220,0,5123283,224776046,7556, Flaky
822604954,3404824,156396188,723745963,0,5178179,226720362,7719, Flaky
827532397,3433869,157347504,728329937,0,5218242,228218633,7815, Flaky
830159772,3447033,157855444,730415562,0,5235342,228857013,7864, Flaky
867371288,3623994,165066775,759855801,0,5476885,238524774,8608, Flaky
891274317,3716834,169702424,776492012,0,5606174,243716489,9078, Flaky
904198296,3771416,172205932,785949152,0,5678436,246849426,9339, Flaky
940895377,3940044,179320969,819259200,0,5899907,257474846,10024, Flaky
948614394,3978077,180805095,825476572,0,5950894,259608181,10172, Flaky
975723761,4098540,186044479,845643098,0,6111338,266031256,10712, Flaky
1001379287,4207871,191003337,865057710,0,6261925,272305335,11225, Flaky
1008885353,4250897,192452820,871695617,0,6320215,274751394,11379, Flaky
1024631746,4333145,195503316,884855924,0,6429498,279453653,11707, Flaky
1049086939,4431998,200254901,901838518,0,6553222,285458008,12207, Flaky
1052263186,4446618,200865521,904445382,0,6573151,286497173,12268, Flaky
1063615364,4496152,203068951,914415452,0,6644216,289875909,12459, Flaky
442489237,1676056,85865416,418839932,0,2649793,116946250,3174, Flaky
454026625,1731334,88006017,429166919,0,2744400,120820420,3340, Flaky
499765124,1863680,96415043,465896316,0,2950373,129982868,3759, Flaky
577044853,2241393,111061881,533804025,0,3513733,153091892,5133, Flaky
582124538,2267154,112021487,538061479,0,3551581,154399469,5229, Flaky
598503758,2341120,115148047,552313824,0,3648081,158374428,5545, Flaky
858066410,3589049,162912610,773086520,0,5368188,231047666,8133, Flaky
865484670,3611159,164250916,777960545,0,5396717,232935610,8235, Flaky
877628556,3648553,166460990,785776981,0,5445315,235563806,8416, Flaky
911201904,3788211,172772805,812662090,0,5626192,245988355,8979, Flaky
916653884,3808927,173825180,816461619,0,5653736,247152779,9086, Flaky
925854679,3850595,175594103,823664175,0,5711154,249459278,9259, Flaky
948916701,3950000,180046727,840963920,0,5848585,255005944,9726, Flaky
955859770,3982768,181387023,846929992,0,5892190,257079752,9864, Flaky
978088771,4087899,185677016,864835294,0,6022302,262752550,10316, Flaky
980601085,4100181,186161988,866791501,0,6038044,263380771,10363, Flaky
992486552,4143468,188459085,874595301,0,6091724,265731495,10594, Flaky
1031504401,4319605,196023460,905848790,0,6299713,276628907,11378, Flaky
1063003053,4434986,202145958,927441159,0,6441885,284361569,12003, Flaky
1074245219,4479376,204330135,935547286,0,6497228,287734623,12237, Flaky
1082769274,4514679,205995407,941770071,0,6542197,289878823,12403, Flaky
1096631387,4559230,208693422,950441689,0,6595042,292989316,12676, Flaky
1119950438,4694010,213243488,971141717,0,6754978,301253944,13097, Flaky
757472072,2828513,143755680,616184409,0,4608166,194490180,6459, Flaky
762038608,2854016,144591949,621148346,0,4641718,197264229,6509, Flaky
769660153,2890472,145949056,627838453,0,4695601,200402542,6602, Flaky
773952787,2907914,146725730,631281493,0,4724196,201750022,6652, Flaky
824532515,3097291,156359081,668343108,0,5020562,213824507,7550, Flaky
833201024,3136530,158036764,675239766,0,5080358,215920916,7713, Flaky
838216430,3164365,159003200,679772968,0,5123197,217455417,7809, Flaky
840862372,3177215,159513712,681928337,0,5140858,218134867,7857, Flaky
878416869,3358071,166788006,713464282,0,5382742,230325725,8602, Flaky
902302764,3478152,171418623,738609699,0,5513269,237299318,9072, Flaky
915215593,3548199,173918506,752980869,0,5588174,241651611,9334, Flaky
951811087,3723607,181010664,788185353,0,5804367,252509595,10019, Flaky
959537705,3766571,182496651,795286208,0,5858529,254850232,10165, Flaky
986656264,3908885,187736716,822967449,0,6027150,263120905,10708, Flaky
1012678026,4032080,192749703,845089127,0,6183083,269890487,11220, Flaky
1020394925,4086000,194232596,854964861,0,6245595,272997649,11374, Flaky
445462532,1538988,86343393,381024829,0,2563887,109700415,3174, Flaky
456714814,1598058,88441694,393156507,0,2663709,114028098,3340, Flaky
504879173,1735960,97276359,435377069,0,2889958,123598318,3758, Flaky
581339661,2106613,111798050,503472899,0,3444542,147692649,5131, Flaky
586410673,2132017,112760912,507673149,0,3480560,149028473,5227, Flaky
602653707,2193741,115871159,519115952,0,3568074,152370754,5544, Flaky
861652151,3441435,163508973,746367386,0,5308477,228902855,8130, Flaky
869153648,3467538,164865367,752629879,0,5339768,231207634,8232, Flaky
881318322,3504926,167079959,760567133,0,5389055,233876630,8413, Flaky
914916306,3646765,173396074,787924741,0,5570542,242750919,8975, Flaky
920319513,3667578,174438916,791745154,0,5597867,243971943,9083, Flaky
929521936,3708032,176207071,798760296,0,5653201,246256372,9255, Flaky
952552187,3814906,180650709,817782136,0,5782281,252332723,9721, Flaky
959420680,3845139,181976288,823205293,0,5823136,254332926,9860, Flaky
980889864,3939547,186132560,838997715,0,5942533,259600679,10313, Flaky
983312413,3950987,186601253,840854995,0,5957384,260208867,10361, Flaky
994822058,3999560,188831960,850542628,0,6012769,263158220,10591, Flaky
1033899591,4168370,196406841,880400903,0,6220034,273933733,11377, Flaky
1065347853,4292268,202512332,904871391,0,6366641,282643347,12001, Flaky
1076369781,4347653,204661306,916280371,0,6431194,287056352,12236, Flaky
1084497490,4383076,206252470,922425303,0,6475193,289404615,12402, Flaky
1097759960,4426984,208853349,930851476,0,6527653,292611007,12675, Flaky
1117474300,4520543,212728219,946342693,0,6653085,298546926,13086, Flaky
1126692392,4564286,214549130,953515134,0,6708901,301489455,13291, Flaky
1158717322,4720914,220859788,979898468,0,6920080,312166298,13988, Flaky
1195360494,4910441,228096291,1010184942,0,7159895,324058575,14739, Flaky
450265797,1585984,87148962,451663813,0,2593581,113602479,2941, Flaky
477764921,1739632,92296708,483403287,0,2840641,124946444,3316, Flaky
522627352,1968171,100833727,527847562,0,3202469,141133430,3964, Flaky
542151700,2065086,104588456,551465909,0,3343010,149101530,4313, Flaky
548223106,2105978,105746756,559782168,0,3394586,152062429,4422, Flaky
569055486,2205820,109759246,582212870,0,3531341,159424562,4823, Flaky
580019047,2258110,111861817,591323372,0,3610284,162583449,5031, Flaky
586288817,2283390,113064967,595904049,0,3647384,163905095,5152, Flaky
588964899,2304901,113587603,599799590,0,3674854,165785553,5202, Flaky
618253748,2437847,119222145,622765272,0,3861944,173460929,5806, Flaky
628565133,2470466,121215042,629315617,0,3909430,175193686,6015, Flaky
631824083,2482714,121842558,631608309,0,3928447,175819125,6079, Flaky
755067260,3303883,143585439,750456078,0,5096301,220854601,7955, Flaky
798142745,3491508,151882501,783296590,0,5351528,232568090,8825, Flaky
811097784,3561476,154380678,794581033,0,5448716,236806374,9114, Flaky
814415381,3573804,155018667,796889450,0,5466079,237507441,9178, Flaky
822979527,3606296,156680611,802880700,0,5504500,239549057,9348, Flaky
828493666,3631051,157741306,807147773,0,5540574,240935794,9455, Flaky
850707565,3725482,162029699,824770790,0,5680777,247301327,9874, Flaky
870679026,3811443,165872341,840215865,0,5797166,253416915,10289, Flaky
897446240,3936290,171005717,861157641,0,5963639,261451795,10846, Flaky
949685406,4207287,181173082,908801991,0,6308542,279146811,11968, Flaky
958248554,4246101,182846157,918315518,0,6354346,282250571,12152, Flaky
976832585,4315724,186476500,934392362,0,6443381,287759848,12552, Flaky
1024263948,4521913,195800874,970085474,0,6682928,302564947,13612, Flaky
1032777597,4607895,197471888,981527403,0,6768518,307900664,13762, Flaky
755235475,3135334,143621314,623116016,0,4603816,212348188,6470, Flaky
759641043,3167104,144425518,628472039,0,4635969,216134652,6520, Flaky
767004851,3202060,145742692,634914594,0,4687312,219148930,6614, Flaky
771159706,3219669,146497277,638247868,0,4715318,220474244,6665, Flaky
817263283,3405170,155325476,672432685,0,5001064,231105787,7511, Flaky
826044435,3442696,157022013,679072121,0,5055074,233058924,7674, Flaky
831157334,3469601,158006788,683478995,0,5095505,234488410,7772, Flaky
833850948,3482243,158525435,685621161,0,5114019,235102920,7820, Flaky
870258981,3654247,165573958,715056597,0,5357162,244771471,8546, Flaky
893608862,3742265,170101181,731450373,0,5481688,249683063,9007, Flaky
906672159,3794842,172631123,741119030,0,5555608,252688378,9271, Flaky
943758371,3945844,179820980,769109442,0,5762922,261883944,9960, Flaky
951426136,3983201,181297807,775364758,0,5813726,264105770,10108, Flaky
978970996,4100017,186621806,795483232,0,5968179,270458207,10656, Flaky
1004879551,4204324,191629870,814009232,0,6110216,276306829,11175, Flaky
1012500119,4246286,193101379,820724995,0,6167574,278768766,11332, Flaky
1028577361,4326269,196209859,833894471,0,6275754,283308877,11662, Flaky
1053681478,4418287,201069831,850978001,0,6396720,288874549,12169, Flaky
1056886204,4432687,201685772,853458495,0,6416370,289770887,12230, Flaky
1068422496,4476296,203909123,862077976,0,6480130,292786383,12422, Flaky
457127865,1512863,88244561,362958729,0,2448510,108738755,2963, Flaky
485841041,1657655,93558671,391397302,0,2686879,120291585,3334, Flaky
534067093,1890084,102655398,435300546,0,3052352,135096134,4005, Flaky
555511973,1991240,106726175,455849483,0,3194438,142328477,4365, Flaky
561902228,2021865,107927701,461069654,0,3241051,144023649,4476, Flaky
584378258,2114686,112201276,478004229,0,3375360,149254874,4880, Flaky
597186376,2199341,114642372,490446409,0,3481824,153853170,5084, Flaky
759406222,2721797,143790328,613849370,0,4424722,188368595,6064, Flaky
763640377,2740210,144593471,617521487,0,4456702,189852006,6130, Flaky
773802485,2793742,146528976,626940555,0,4545796,193387542,6289, Flaky
777672819,2810100,147265305,630024111,0,4574054,194294573,6354, Flaky
786801628,2853412,148972142,638283769,0,4643582,197205013,6488, Flaky
790555454,2869732,149686517,642230807,0,4669104,198186854,6552, Flaky
812604705,2991583,153906511,661923433,0,4850380,205008697,6945, Flaky
842074835,3127590,159595974,685841990,0,5045049,212944190,7504, Flaky
876463288,3273718,166220926,711986930,0,5237306,220876865,8200, Flaky
898032622,3381174,170361840,729666062,0,5385749,226963398,8626, Flaky
922858662,3496339,175115908,750003448,0,5532023,233782982,9120, Flaky
924593356,3508749,175446047,751681858,0,5547798,234392097,9156, Flaky
954003326,3634439,181113743,773400665,0,5715927,241472278,9752, Flaky
959713402,3660942,182214048,777860727,0,5754805,242851234,9864, Flaky
988484399,3793419,187751678,801176585,0,5932006,250423555,10451, Flaky
994571733,3819487,188921835,805718502,0,5969514,251807537,10574, Flaky
1041541807,4020678,197965673,841646469,0,6220527,264394382,11564, Flaky
1050906132,4066959,199763003,848892703,0,6280158,266934954,11757, Flaky
1053540604,4088043,200279542,852184321,0,6302839,268949115,11809, Flaky
1056783356,4109146,200900918,855465740,0,6322372,271550126,11879, Flaky
1061630891,4137271,201832822,859020835,0,6345692,273253075,11981, Flaky
1102302500,4409329,209795423,895500356,0,6582930,290456285,12857, Flaky
1147875526,4708000,218728874,932251479,0,6841690,307896626,13885, Flaky
1154193686,4749191,219964212,938914680,0,6877309,310570420,14024, Flaky
1174182779,4860964,223886135,953720189,0,6977778,317812211,14440, Flaky
1180804751,4912119,225187762,959529357,0,7021223,320720756,14590, Flaky
527869974,1810897,101985100,435503376,0,3160639,131205007,4501, Flaky
566970631,1990241,109452122,468497074,0,3431219,143001244,5235, Flaky
576237166,2028755,111220629,475492961,0,3484565,145307410,5420, Flaky
593459449,2111533,114503893,490140900,0,3592576,150070300,5785, Flaky
597419121,2130479,115269409,493886087,0,3619992,151591833,5846, Flaky
600921877,2145267,115932044,496632421,0,3642339,152452415,5909, Flaky
620967474,2218818,119774204,510933542,0,3749135,156896200,6307, Flaky
637022364,2288074,122835263,523174721,0,3847670,160694458,6634, Flaky
645527089,2327256,124454100,530889413,0,3906510,163476368,6807, Flaky
667831963,2414993,128720774,546444689,0,4018326,168705257,7282, Flaky
684388273,2485882,131888856,558548434,0,4109900,172896309,7626, Flaky
694721122,2539637,133858843,567097530,0,4184243,175725494,7842, Flaky
704579136,2585728,135747534,576148238,0,4246305,178718004,8037, Flaky
709882831,2609849,136758134,580318036,0,4279834,180124807,8143, Flaky
723168143,2664785,139302287,590203754,0,4356891,183367969,8423, Flaky
729315661,2689164,140478943,594745530,0,4390709,184814227,8547, Flaky
732132204,2702012,141016396,597021463,0,4408627,185546237,8607, Flaky
740659176,2741372,142644958,603903233,0,4461082,187883859,8782, Flaky
777901439,2797087,149366411,633090214,0,4551523,192716702,9031, Flaky
816236152,2939329,156720505,659586553,0,4724006,202424708,9829, Flaky
1076340232,4079642,204749443,878106559,0,6451310,274425697,12571, Flaky
1099844807,4159593,209061352,894631176,0,6558175,280869076,12937, Flaky
1119876311,4228694,212871500,908424270,0,6642430,286347254,13292, Flaky
1124529663,4252076,213792766,912271168,0,6671865,287850308,13389, Flaky
1164835812,4425391,221781135,944577537,0,6900728,300729434,14241, Flaky
1172315224,4460834,223262437,950402345,0,6951383,302934504,14401, Flaky
710182669,2814633,135265105,635262747,0,4441338,189884051,5982, Flaky
714914472,2834970,136128517,639420615,0,4470824,191692588,6030, Flaky
735140790,2930004,139781162,661689883,0,4609181,198459655,6268, Flaky
748238937,3003269,142254569,675904350,0,4709642,203546629,6480, Flaky
771175549,3117027,146688905,696103014,0,4885017,210986725,6891, Flaky
798740494,3254550,152039035,720844659,0,5086389,220206636,7367, Flaky
814464268,3319630,155087797,732674613,0,5177449,223881733,7658, Flaky
852767227,3393545,162205329,758810048,0,5283575,229140037,8006, Flaky
856597096,3410139,162926869,761839129,0,5306188,230302837,8063, Flaky
876344602,3498938,166746305,777823884,0,5418598,236739981,8419, Flaky
898296053,3585300,171002490,793391809,0,5529312,241722216,8840, Flaky
904949071,3624141,172288418,799770595,0,5578767,244147763,8963, Flaky
908188727,3638054,172911035,802248036,0,5597209,244975232,9023, Flaky
913611898,3664487,173952473,806695722,0,5632736,246534270,9123, Flaky
935269976,3754396,178140035,822932695,0,5749732,252650896,9553, Flaky
956474433,3841454,182229540,838359500,0,5866250,257784503,9966, Flaky
1007263745,4053998,192059224,876201611,0,6151929,270551291,10956, Flaky
1053855351,4255510,201107561,910393936,0,6410296,282100279,11901, Flaky
1080745611,4371160,206319790,930169914,0,6554819,289099657,12456, Flaky
1084585995,4386562,207059418,932912716,0,6574545,289979121,12516, Flaky
1091339284,4423357,208365574,938649760,0,6622419,291985250,12655, Flaky
1114666679,4522283,212918098,956246064,0,6750890,298632826,13125, Flaky
1140817140,4651445,218079726,977770017,0,6921449,307233477,13687, Flaky
1169327257,4772321,223716324,998711050,0,7088859,314540847,14284, Flaky
1179994932,4807743,225812338,1005476342,0,7133949,317096357,14505, Flaky
1183635207,4816823,226527708,1007462683,0,7144379,317814603,14585, Flaky
755451356,3050225,143433280,696976547,0,4771379,210243227,6466, Flaky
759889189,3076265,144240622,701846870,0,4802954,213051906,6514, Flaky
767338712,3111571,145569031,708466270,0,4854892,215977462,6607, Flaky
771608734,3133306,146341842,713193105,0,4883188,217577546,6658, Flaky
